UniqueID,DateOfBite,Species,Breed,Age,Gender,SpayNeuter,Borough,ZipCode
12204,March 12 2021,DOG,Bull dog,3,M,false,Staten Island,10305
2134,March 13 2021,DOG,UNKNOWN,,U,false,Brooklyn,11236
2136,March 13 2021,DOG,UNKNOWN,,U,false,Brooklyn,11222
7057,March 13 2021,DOG,LABRADOR,,U,false,Manhattan,
10694,March 13 2021,DOG,CHINESE SHAR-PEI MIX,10,M,false,Queens,11435
2135,March 14 2021,DOG,UNKNOWN,,U,false,Brooklyn,11209
2137,March 14 2021,DOG,"Mastiff, Bull",,U,false,Brooklyn,11214
2138,March 14 2021,DOG,Pit Bull,,U,false,Brooklyn,11236
2140,March 14 2021,DOG,HUSKY,,U,false,Brooklyn,
4382,March 14 2021,DOG,Bull Terrier,1,M,false,Bronx,10463
7056,March 14 2021,DOG,"Bull Dog, French",7,M,true,Manhattan,
8075,March 14 2021,DOG,LARGE MIXED BREED,4Y,F,false,Other,11793
10695,March 14 2021,DOG,Rottweiler,,U,false,Queens,11375
10696,March 14 2021,DOG,MALTI-POO MIX,5M,F,false,Queens,11364
12200,March 14 2021,DOG,MIXED BREED DOG,,M,false,Staten Island,10314
12206,March 14 2021,DOG,UNKNOWN,,U,false,Staten Island,
7060,March 15 2021,DOG,UNKNOWN,,M,false,Manhattan,10036
7061,March 15 2021,DOG,UNKNOWN,,U,false,Manhattan,10282
12202,March 15 2021,DOG,LABRADOR,,U,false,Staten Island,10307
2139,March 16 2021,DOG,AMERICAN BULLY,1,M,true,Brooklyn,11207
7065,March 16 2021,DOG,,,U,false,Manhattan,10038
10698,March 16 2021,DOG,Pit Bull,3,M,false,Queens,11412
10699,March 16 2021,DOG,Beagle,15,M,false,Queens,11377
10700,March 16 2021,DOG,UNKNOWN,,U,false,Queens,11363
10701,March 16 2021,DOG,Pit Bull,,U,false,Queens,
10702,March 16 2021,DOG,UNKNOWN,,U,false,Queens,11101
12203,March 16 2021,DOG,Golden Retriever,,U,false,Staten Island,10307
4387,March 17 2021,DOG,,,U,false,Bronx,10458
4389,March 17 2021,DOG,LARGE MIXED BREED,,M,false,Bronx,10452
7063,March 17 2021,DOG,UNKNOWN,,U,false,Manhattan,
7064,March 17 2021,DOG,Miniature Pinscher,14,M,true,Manhattan,10065
7066,March 17 2021,DOG,UNKNOWN,,U,false,Manhattan,
10703,March 17 2021,DOG,German Shepherd,4,F,false,Queens,11373
10704,March 17 2021,DOG,Boston Terrier,4,M,true,Queens,11373
10705,March 17 2021,DOG,Rottweiler,,U,false,Queens,11358
10707,March 17 2021,DOG,YORKIE / SHIH TZU,6M,M,false,Queens,11435
12205,March 17 2021,DOG,"Poodle, Standard",,U,false,Staten Island,
2144,March 18 2021,DOG,POODLE X,9,M,true,Brooklyn,11238
4390,March 18 2021,DOG,Maltese,,U,false,Bronx,
7067,March 18 2021,DOG,SCHNAUZER,2,F,false,Manhattan,10027
7069,March 18 2021,DOG,BOXER,,U,false,Manhattan,
10706,March 18 2021,DOG,Yorkshire Terrier,9,M,false,Queens,11411
10708,March 18 2021,DOG,Yorkshire Terrier,8,M,false,Queens,11379
4394,March 19 2021,DOG,LARGE MIXED BREED,,M,false,Bronx,10458
7068,March 19 2021,DOG,,,U,false,Manhattan,
8085,March 19 2021,DOG,Havanese,,U,false,Other,11968
2141,March 20 2021,DOG,PIT BULL MIX,1,F,true,Brooklyn,
8078,March 20 2021,DOG,UNKNOWN,,U,false,Other,10550
8079,March 20 2021,DOG,UNKNOWN,,U,false,Other,
10709,March 20 2021,DOG,UNKNOWN,,U,false,Queens,11417
10710,March 20 2021,DOG,Rottweiler,,U,false,Queens,
10711,March 20 2021,DOG,UNKNOWN,,U,false,Queens,11358
12220,March 20 2021,DOG,UNKNOWN,,U,false,Staten Island,10301
4391,March 21 2021,DOG,American Pit Bull Mix / Pit Bull Mix,11,M,false,Bronx,10459
7072,March 21 2021,DOG,UNKNOWN,,U,false,Manhattan,10032
8083,March 21 2021,DOG,COLLIE,,U,false,Other,
10715,March 21 2021,DOG,UNKNOWN,,U,false,Queens,
12207,March 21 2021,DOG,UNKNOWN,,U,false,Staten Island,
12208,March 21 2021,DOG,Pit Bull,,U,false,Staten Island,10301
12209,March 21 2021,DOG,Pit Bull,,U,false,Staten Island,10301
2142,March 22 2021,DOG,American Staffordshire Terrier,,F,true,Brooklyn,11235
2145,March 22 2021,DOG,Pointer,,U,false,Brooklyn,11222
4392,March 22 2021,DOG,Mixed/Other,1,M,false,Bronx,10455
4393,March 22 2021,DOG,Saint Bernard,3,M,false,Bronx,10466
7070,March 22 2021,DOG,"Poodle, Toy",1,M,true,Manhattan,10128
7071,March 22 2021,DOG,UNKNOWN,,M,false,Manhattan,10036
7073,March 22 2021,DOG,UNKNOWN,,U,false,Manhattan,
7074,March 22 2021,DOG,Pit Bull,,M,false,Manhattan,10012
7082,March 22 2021,DOG,Shih Tzu,3,M,false,Manhattan,10033
10712,March 22 2021,DOG,"Poodle, Standard",,U,false,Queens,
10713,March 22 2021,DOG,American Pit Bull Mix / Pit Bull Mix,3M,M,false,Queens,11385
10903,March 22 2021,DOG,UNKNOWN,,U,false,Queens,
12210,March 22 2021,DOG,Boxer,1,M,true,Staten Island,10303
2143,March 23 2021,DOG,Pit Bull,,U,false,Brooklyn,11221
2147,March 23 2021,DOG,HUSKY X,8M,M,true,Brooklyn,11222
7075,March 23 2021,DOG,UNKNOWN,,U,false,Manhattan,
7076,March 23 2021,DOG,UNKNOWN,,U,false,Manhattan,
8080,March 23 2021,DOG,MIXED BREED,5,M,false,Other,6704
10717,March 23 2021,DOG,German Shepherd,3,F,false,Queens,11102
12211,March 23 2021,DOG,Pit Bull,,U,false,Staten Island,
2146,March 24 2021,DOG,MIXED BREED,8,M,false,Brooklyn,11237
4401,March 24 2021,DOG,Pit Bull,,U,false,Bronx,10453
7077,March 24 2021,DOG,MICROMINI BERNEDOODLE,5 MTHS,F,false,Manhattan,10003
10714,March 24 2021,DOG,UNKNOWN,,U,false,Queens,11356
2148,March 25 2021,DOG,Pit Bull,6,F,true,Brooklyn,11234
2160,March 25 2021,DOG,Scottish Terrier,6,F,false,Brooklyn,11212
7078,March 25 2021,DOG,Pit Bull,,U,false,Manhattan,
7079,March 25 2021,DOG,UNKNOWN,,U,false,Manhattan,10023
7086,March 25 2021,DOG,UNKNOWN,5,M,false,Manhattan,
10716,March 25 2021,DOG,Shiba Inu,1,M,true,Queens,11354
10719,March 25 2021,DOG,Yorkshire Terrier,7,M,false,Queens,11412
12213,March 25 2021,DOG,UNKNOWN,,U,false,Staten Island,10310
2149,March 26 2021,DOG,MINI AMERICAN HUSKY,3,M,true,Brooklyn,11232
2150,March 26 2021,DOG,UNKNOWN,,U,false,Brooklyn,11226
4396,March 26 2021,DOG,Maltese,12,M,true,Bronx,10466
4400,March 26 2021,DOG,Shih Tzu,,U,false,Bronx,10461
7080,March 26 2021,DOG,POODLE,,U,false,Manhattan,
10718,March 26 2021,DOG,Pit Bull,4,F,false,Queens,
10720,March 26 2021,DOG,UNKNOWN,,U,false,Queens,
7081,March 27 2021,DOG,Pit Bull,,U,false,Manhattan,10035
7084,March 27 2021,DOG,UNKNOWN,,U,false,Manhattan,
7085,March 27 2021,DOG,UNKNOWN,10,M,false,Manhattan,10029
8086,March 27 2021,DOG,MALTESE MIX,7Y,F,true,Other,11803
10721,March 27 2021,DOG,UNKNOWN,,U,false,Queens,
10722,March 27 2021,DOG,UNKNOWN,,U,false,Queens,11366
4402,March 28 2021,DOG,Mixed/Other,2,M,false,Bronx,10458
7083,March 28 2021,DOG,UNKNOWN,,U,false,Manhattan,10014
8081,March 28 2021,DOG,"Poodle, Standard",,U,false,Other,
8082,March 28 2021,DOG,Rottweiler,,U,false,Other,8550
8087,March 28 2021,DOG,LABRADOR,5Y,F,true,Other,
12214,March 28 2021,DOG,Yorkshire Terrier,,U,false,Staten Island,10303
12215,March 28 2021,DOG,Pit Bull,,U,false,Staten Island,
2151,March 29 2021,DOG,UNKNOWN,,U,false,Brooklyn,
2153,March 29 2021,DOG,Labrador Retriever Crossbreed,,M,false,Brooklyn,11209
2172,March 29 2021,DOG,German Shepherd,,U,false,Brooklyn,11221
7087,March 29 2021,DOG,UNKNOWN,,U,false,Manhattan,
8084,March 29 2021,DOG,UNKNOWN,,U,false,Other,11959
10723,March 29 2021,DOG,Bull dog,,U,false,Queens,11414
10724,March 29 2021,DOG,"Schnauzer, Miniature",4,F,true,Queens,11374
10725,March 29 2021,DOG,German Shepherd Crossbreed,6,M,true,Queens,
10726,March 29 2021,DOG,MINI SAINT BERDOODLE MIX,1,M,true,Queens,11368
10728,March 29 2021,DOG,Chow Chow,5,M,false,Queens,11385
10731,March 29 2021,DOG,Pit Bull,2,M,false,Queens,11435
12216,March 29 2021,DOG,German Shepherd,,U,false,Staten Island,10305
2152,March 30 2021,DOG,UNKNOWN,,U,false,Brooklyn,11222
2155,March 30 2021,DOG,Chihuahua,,U,false,Brooklyn,11201
4395,March 30 2021,DOG,MEDIUM MIXED BREED,1,M,false,Bronx,10459
4397,March 30 2021,DOG,Pit Bull,,M,false,Bronx,10452
4398,March 30 2021,DOG,Pit Bull,,M,false,Bronx,10452
4399,March 30 2021,DOG,Yorkshire Terrier,,U,false,Bronx,10452
10727,March 30 2021,DOG,Pit Bull,,U,false,Queens,11419
10729,March 30 2021,DOG,UNKNOWN,,U,false,Queens,11102
10730,March 30 2021,DOG,"Poodle, Standard",,M,false,Queens,11372
10732,March 30 2021,DOG,"Poodle, Standard",,U,false,Queens,11366
10733,March 30 2021,DOG,UNKNOWN,,U,false,Queens,11435
10734,March 30 2021,DOG,Pit Bull,,U,false,Queens,11357
2154,March 31 2021,DOG,BULLY PIT BULL,,U,false,Brooklyn,11224
2156,March 31 2021,DOG,German Shepherd,,U,false,Brooklyn,11234
2157,March 31 2021,DOG,UNKNOWN,,U,false,Brooklyn,
2168,March 31 2021,DOG,MIXED BREED,2,M,false,Brooklyn,11218
7088,March 31 2021,DOG,UNKNOWN,5,F,false,Manhattan,10039
7096,March 31 2021,DOG,UNKNOWN,4,F,false,Manhattan,10029
10736,March 31 2021,DOG,Bull Terrier,2,F,true,Queens,11101
10746,March 31 2021,DOG,MIXED,7,M,false,Queens,11429
2158,April 01 2021,DOG,Scottish Terrier,6 YRS,F,false,Brooklyn,11217
2159,April 01 2021,DOG,UNKNOWN,,U,false,Brooklyn,11237
2161,April 01 2021,DOG,UNKNOWN,,U,false,Brooklyn,11214
2162,April 01 2021,DOG,Scottish Terrier,6,F,false,Brooklyn,11207
4406,April 01 2021,DOG,Pit Bull,4,M,false,Bronx,10473
10735,April 01 2021,DOG,"Shar-Pei, Chinese",,U,false,Queens,11004
2163,April 02 2021,DOG,UNKNOWN,,U,false,Brooklyn,11223
2165,April 02 2021,DOG,UNKNOWN,,U,false,Brooklyn,11213
2196,April 02 2021,DOG,Shih Tzu,11,M,true,Brooklyn,11210
10742,April 02 2021,DOG,UNKNOWN,,U,false,Queens,
10747,April 02 2021,DOG,UNKNOWN,,U,false,Queens,
10756,April 02 2021,DOG,German Shepherd,3M,M,false,Queens,11423
2164,April 03 2021,DOG,Pit Bull,,F,false,Brooklyn,11208
2171,April 03 2021,DOG,Golden Retriever,,U,false,Brooklyn,11232
7089,April 03 2021,DOG,UNKNOWN,,U,false,Manhattan,10029
7090,April 03 2021,DOG,LABRADOR MIX,2,F,true,Manhattan,10033
10737,April 03 2021,DOG,Bull dog,7,M,false,Queens,11374
12218,April 03 2021,DOG,UNKNOWN,,U,false,Staten Island,
12219,April 03 2021,DOG,PITBULL,,U,true,Staten Island,
2166,April 04 2021,DOG,Siberian Husky,,F,false,Brooklyn,11207
4403,April 04 2021,DOG,LARGE MIXED BREED,,U,false,Bronx,10457
4407,April 04 2021,DOG,Pit Bull,,U,false,Bronx,10463
7091,April 04 2021,DOG,Maltese,,U,false,Manhattan,
7092,April 04 2021,DOG,Pit Bull,,U,false,Manhattan,
7093,April 04 2021,DOG,LABRADOR,,U,false,Manhattan,
7095,April 04 2021,DOG,UNKNOWN,,U,false,Manhattan,
8088,April 04 2021,DOG,Yorkshire Terrier,,U,false,Other,17356
10738,April 04 2021,DOG,"Poodle, Toy",4,F,true,Queens,11364
10739,April 04 2021,DOG,Siberian Husky,,U,false,Queens,11364
10740,April 04 2021,DOG,UNKNOWN,,U,false,Queens,
10741,April 04 2021,DOG,Pit Bull,1,M,false,Queens,11434
10743,April 04 2021,DOG,Siberian Husky,10,M,false,Queens,11106
2167,April 05 2021,DOG,"Poodle, Standard",,U,false,Brooklyn,11220
2174,April 05 2021,DOG,UNKNOWN,,U,false,Brooklyn,11233
7094,April 05 2021,DOG,Pit Bull,,U,false,Manhattan,
7112,April 05 2021,DOG,Maltese,6,M,true,Manhattan,10009
7580,April 05 2021,DOG,Pit Bull,,U,false,Manhattan,10038
7581,April 05 2021,DOG,Pit Bull,,U,false,Manhattan,10038
8111,April 05 2021,DOG,UNKNOWN,,U,false,Other,
10744,April 05 2021,DOG,Pit Bull,,U,false,Queens,11436
10749,April 05 2021,DOG,Jack Russ,1,F,false,Queens,11356
12221,April 05 2021,DOG,Cocker Spaniel,,U,false,Staten Island,10301
12222,April 05 2021,DOG,Rhodesian Ridgeback,1,M,false,Staten Island,10304
2169,April 06 2021,DOG,Great Dane,,U,false,Brooklyn,11238
2170,April 06 2021,DOG,Maltese,,U,false,Brooklyn,11232
2185,April 06 2021,DOG,Pit Bull,,M,false,Brooklyn,11233
4404,April 06 2021,DOG,Pit Bull,,U,false,Bronx,10467
4405,April 06 2021,DOG,Pit Bull,,U,false,Bronx,10467
4409,April 06 2021,DOG,Pit Bull,,U,false,Bronx,10460
10745,April 06 2021,DOG,UNKNOWN,,U,false,Queens,11421
2173,April 07 2021,DOG,Pekingese,,U,false,Brooklyn,11218
4408,April 07 2021,DOG,Pit Bull,4,M,false,Bronx,
7097,April 07 2021,DOG,"Shar-Pei, Chinese",1,M,false,Manhattan,
7098,April 07 2021,DOG,UNKNOWN,,M,true,Manhattan,10025
10748,April 07 2021,DOG,UNKNOWN,,U,false,Queens,11358
10750,April 07 2021,DOG,Pit Bull,,U,false,Queens,
10751,April 07 2021,DOG,German Shepherd,,U,false,Queens,11691
10752,April 07 2021,DOG,UNKNOWN,,U,false,Queens,
10753,April 07 2021,DOG,Pit Bull,,U,false,Queens,11433
10754,April 07 2021,DOG,MIXED,10M,M,true,Queens,11369
12224,April 07 2021,DOG,UNKNOWN,,U,false,Staten Island,
2175,April 08 2021,DOG,Pit Bull,,U,false,Brooklyn,11238
2176,April 08 2021,DOG,Pit Bull,,U,false,Brooklyn,11238
2177,April 08 2021,DOG,Pit Bull,,U,false,Brooklyn,11233
2178,April 08 2021,DOG,UNKNOWN,,U,false,Brooklyn,11208
2179,April 08 2021,DOG,UNKNOWN,,U,false,Brooklyn,11208
7099,April 08 2021,DOG,Labradoodle,,U,false,Manhattan,
10755,April 08 2021,DOG,UNKNOWN,,U,false,Queens,11373
11369,April 08 2021,DOG,Rottweiler,,U,false,Queens,11040
12223,April 08 2021,DOG,Pit Bull,,U,false,Staten Island,10301
4410,April 09 2021,DOG,Chihuahua,,M,false,Bronx,10455
4423,April 09 2021,DOG,UNKNOWN,,U,false,Bronx,10451
7110,April 09 2021,DOG,UNKNOWN,,U,false,Manhattan,
10757,April 09 2021,DOG,PIT BULL / LABRADOR MIX,9,M,true,Queens,11385
10759,April 09 2021,DOG,UNKNOWN,,U,false,Queens,
10763,April 09 2021,DOG,AMERICAN BULLY / PIT BULL,6,F,false,Queens,
10764,April 09 2021,DOG,PIT BULL / LABRADOR MIX,9,M,true,Queens,11385
10765,April 09 2021,DOG,UNKNOWN,,U,false,Queens,11368
7100,April 10 2021,DOG,American Staffordshire Terrier,1,F,false,Manhattan,10026
7101,April 10 2021,DOG,American Staffordshire Terrier,1,F,false,Manhattan,10026
7104,April 10 2021,DOG,Yorkshire Terrier,,F,false,Manhattan,10012
7105,April 10 2021,DOG,Pit Bull,,U,false,Manhattan,
7106,April 10 2021,DOG,Pit Bull,,M,true,Manhattan,10128
7107,April 10 2021,DOG,DACHSHUND,,U,false,Manhattan,
7109,April 10 2021,DOG,Yorkshire Terrier,,U,false,Manhattan,10033
8090,April 10 2021,DOG,"Bull Dog, English",,U,false,Other,
10766,April 10 2021,DOG,UNKNOWN,,U,false,Queens,11427
10767,April 10 2021,DOG,UNKNOWN,,U,false,Queens,11373
10768,April 10 2021,DOG,HUSKY MIX,6,F,true,Queens,11105
10769,April 10 2021,DOG,"Shar-Pei, Chinese",2,F,false,Queens,11374
12227,April 10 2021,DOG,UNKNOWN,,U,false,Staten Island,
2180,April 11 2021,DOG,Portuguese Water Dog,,U,false,Brooklyn,11201
7102,April 11 2021,DOG,UNKNOWN,7,M,true,Manhattan,10017
7111,April 11 2021,DOG,UNKNOWN,,U,false,Manhattan,
7116,April 11 2021,DOG,UNKNOWN,1,M,false,Manhattan,10003
8089,April 11 2021,DOG,UNKNOWN,,U,false,Other,
8091,April 11 2021,DOG,Labradoodle,,U,false,Other,10703
10758,April 11 2021,DOG,"Poodle, Standard",,U,false,Queens,11355
10762,April 11 2021,DOG,American Pit Bull Mix / Pit Bull Mix,4,M,false,Queens,
12225,April 11 2021,DOG,Mixed/Other,,U,false,Staten Island,10310
12226,April 11 2021,DOG,GERMAN SHEPARD,15M,F,false,Staten Island,
2184,April 12 2021,DOG,Chow Chow,,U,false,Brooklyn,11223
4411,April 12 2021,DOG,,,U,false,Bronx,10457
4415,April 12 2021,DOG,Pit Bull,7,F,false,Bronx,10466
4427,April 12 2021,DOG,German Shepherd Crossbreed,1,M,false,Bronx,10457
7103,April 12 2021,DOG,UNKNOWN,7,M,true,Manhattan,10017
7108,April 12 2021,DOG,Beagle,,U,false,Manhattan,10033
10760,April 12 2021,DOG,German Shepherd Crossbreed,3,M,true,Queens,11372
10761,April 12 2021,DOG,Shiba Inu,10M,M,true,Queens,11378
10794,April 12 2021,DOG,"Bull Dog, French",,U,false,Queens,11378
2181,April 13 2021,DOG,TERRIER X,2,F,true,Brooklyn,11216
2182,April 13 2021,DOG,UNKNOWN,,U,false,Brooklyn,11208
2183,April 13 2021,DOG,Pit Bull,,U,false,Brooklyn,11214
4412,April 13 2021,DOG,Cocker Spaniel,16W,F,false,Bronx,10453
7113,April 13 2021,DOG,POODLE,,U,false,Manhattan,
7114,April 13 2021,DOG,Pit Bull,2,M,false,Manhattan,
7115,April 13 2021,DOG,Pit Bull,,U,false,Manhattan,10040
10770,April 13 2021,DOG,MIXED,7,F,true,Queens,11370
10771,April 13 2021,DOG,Pit Bull,7,F,true,Queens,11385
10772,April 13 2021,DOG,"Poodle, Standard",,U,false,Queens,11370
12228,April 13 2021,DOG,Maltese,,U,false,Staten Island,10310
2187,April 14 2021,DOG,"Bull Dog, English",,U,false,Brooklyn,
4426,April 14 2021,DOG,Pit Bull,,U,false,Bronx,10461
4532,April 14 2021,DOG,Pit Bull,,U,false,Bronx,
7117,April 14 2021,DOG,UNKNOWN,,U,false,Manhattan,
8092,April 14 2021,DOG,MINI LABORDOODLE,,M,true,Other,8402
10773,April 14 2021,DOG,MIXED,,U,false,Queens,11373
10774,April 14 2021,DOG,Cane Corso,,U,false,Queens,11378
12229,April 14 2021,DOG,UNKNOWN,,U,false,Staten Island,
2186,April 15 2021,DOG,MIXED BREED,,U,false,Brooklyn,11222
2188,April 15 2021,DOG,Pit Bull,,U,false,Brooklyn,
7118,April 15 2021,DOG,MASTIFF,1,M,false,Manhattan,10009
7120,April 15 2021,DOG,SHIHTZU-POODLE MIX,5,M,false,Manhattan,10029
10775,April 15 2021,DOG,MIXED,,U,false,Queens,
10776,April 15 2021,DOG,German Shepherd,,U,false,Queens,
2189,April 16 2021,DOG,Siberian Husky,,U,false,Brooklyn,11230
2191,April 16 2021,DOG,Pit Bull,,U,false,Brooklyn,11223
2192,April 16 2021,DOG,Labrador Retriever Crossbreed,4,M,true,Brooklyn,11218
2193,April 16 2021,DOG,MIXED BREED,4,F,false,Brooklyn,11208
2195,April 16 2021,DOG,Pit Bull,,M,false,Brooklyn,11215
2198,April 16 2021,DOG,AMERICAN BULLY,,F,false,Brooklyn,11206
2199,April 16 2021,DOG,AMERICAN BULLY,,M,false,Brooklyn,11206
4420,April 16 2021,DOG,Pit Bull,,M,false,Bronx,10463
4422,April 16 2021,DOG,,,U,false,Bronx,10460
7119,April 16 2021,DOG,LABRADOR,,U,false,Manhattan,
7121,April 16 2021,DOG,"Bull Dog, English",,M,false,Manhattan,10031
7122,April 16 2021,DOG,Pit Bull,,U,false,Manhattan,
7123,April 16 2021,DOG,PITBULL/BOXER MIX,,U,false,Manhattan,10025
10777,April 16 2021,DOG,Pit Bull,,U,false,Queens,
10780,April 16 2021,DOG,MIXED,6,F,false,Queens,11369
10781,April 16 2021,DOG,MIXED,4,M,false,Queens,11369
2190,April 17 2021,DOG,CATTLE DOG MIX,6,M,true,Brooklyn,11215
2203,April 17 2021,DOG,MALTESE MIX,,U,false,Brooklyn,11212
7126,April 17 2021,DOG,UNKNOWN,,U,false,Manhattan,
10778,April 17 2021,DOG,UNKNOWN,,U,false,Queens,11377
10779,April 17 2021,DOG,Pit Bull,3,M,false,Queens,11001
10783,April 17 2021,DOG,AIREDALE TERRIER,2,M,false,Queens,11368
11370,April 17 2021,DOG,German Shepherd,,U,false,Queens,11365
2197,April 18 2021,DOG,UNKNOWN,,U,false,Brooklyn,11201
4413,April 18 2021,DOG,,,U,false,Bronx,10039
4489,April 18 2021,DOG,UNKNOWN,,U,false,Bronx,10455
7124,April 18 2021,DOG,Pit Bull,,U,false,Manhattan,
7125,April 18 2021,DOG,CHIHUAHUA/TERRIER MIX,11,M,true,Manhattan,
2194,April 19 2021,DOG,MIXED BREED,11,M,false,Brooklyn,11224
2200,April 19 2021,DOG,UNKNOWN,,U,false,Brooklyn,11204
4414,April 19 2021,DOG,Pit Bull,,U,false,Bronx,10463
4419,April 19 2021,DOG,LARGE MIX BREED,3,F,false,Bronx,10462
4424,April 19 2021,DOG,Pit Bull,,U,false,Bronx,10421
7127,April 19 2021,DOG,POODLE,,U,false,Manhattan,10031
7128,April 19 2021,DOG,UNKNOWN,3MTHS,M,false,Manhattan,10128
7129,April 19 2021,DOG,UNKNOWN,3MTHS,M,false,Manhattan,10128
7130,April 19 2021,DOG,Pit Bull,1,M,false,Manhattan,10128
7135,April 19 2021,DOG,UNKNOWN,,U,false,Manhattan,10004
8093,April 19 2021,DOG,Pit Bull,,U,false,Other,
10782,April 19 2021,DOG,Pit Bull,5,M,true,Queens,11378
10784,April 19 2021,DOG,Pit Bull,,U,false,Queens,11378
12230,April 19 2021,DOG,Pit Bull,,U,false,Staten Island,
2201,April 20 2021,DOG,SHIBA INU X,10,M,true,Brooklyn,11216
2204,April 20 2021,DOG,Pit Bull,,U,false,Brooklyn,11207
4416,April 20 2021,DOG,Labrador Retriever Crossbreed,3,M,true,Bronx,10461
4417,April 20 2021,DOG,,,U,false,Bronx,
4421,April 20 2021,DOG,Pit Bull,8,M,false,Bronx,
7131,April 20 2021,DOG,Maltese,,U,false,Manhattan,
7132,April 20 2021,DOG,Pit Bull,,U,false,Manhattan,10025
7133,April 20 2021,DOG,Shiba Inu,4 MTHS,F,true,Manhattan,10030
